6.025552749633789062e-03 3.634271745153804641e-07 9.000209624738125802e-01 -1.799986421298470640e+00 1.803552786388380670e-04 6.987796603727565448e-03 4.461455476744384877e-03 5.977527675516298294e-02 1.179159405376875913e+00 7.205145167436599607e-01 -1.098113108034188823e+00 6.506659630336089073e-01 -4.928088106274673003e-02 -1.115870599974881472e+00 4.214173457632834352e-01 7.736393299035206894e-01
1.343441009521484375e-02 4.061464243349665351e-06 9.001059768064214595e-01 -1.799933812253189380e+00 8.990117793509053330e-04 1.589286486845348928e-02 9.602748342124720407e-03 1.331811183469052140e-01 1.223302748517376193e+00 6.671897093553850189e-01 -1.091631483306790829e+00 6.921147718634009793e-01 6.741683552501921695e-02 -5.543270916819953431e-01 4.474221364623277020e-01 8.052959616110390018e-01
1.841497421264648438e-02 1.038299666484389990e-05 9.002003237483207077e-01 -1.799877918303238067e+00 1.684230982676305230e-03 2.205313072832841212e-02 1.283060075971066694e-02 1.824189794589163027e-01 1.250217361785434411e+00 6.283631073050925941e-01 -1.085066729207785796e+00 7.184188227069200350e-01 1.385811259064507472e-01 -6.863877184607292126e-01 2.819055110720740664e-01 7.557773563673094719e-01
2.567481994628906250e-02 2.802970769795469399e-05 9.003936181204567069e-01 -1.799768764143382827e+00 3.267860259297550914e-03 3.125975168999832465e-02 1.717528061727765371e-02 2.539505466728052552e-01 1.285348672108888479e+00 5.676001200951762415e-01 -1.072307296060673654e+00 7.529796237459602803e-01 2.307451033838484045e-01 -3.514005291514348261e-01 1.790618474682195149e-01 9.036987163504792697e-01
3.203105926513671875e-02 5.427615903721895468e-05 9.006181473671528437e-01 -1.799648631084231010e+00 5.077898600707922601e-03 3.951565632835599140e-02 2.060575640115188539e-02 3.162724091759648859e-01 1.312071389370135011e+00 5.105365731410210772e-01 -1.058102314063338101e+00 7.787200830678814301e-01 2.999860211268930987e-01 -1.863469078791384348e-01 1.165340058333041995e-02 7.130574336462648377e-01
3.719854354858398438e-02 8.512749645123911333e-05 9.008405470581525298e-01 -1.799535341752506401e+00 6.846941227473630695e-03 4.634717400163020085e-02 2.311407683855179127e-02 3.666686111218405153e-01 1.330903721723184718e+00 4.615485977818975516e-01 -1.044485500674877665e+00 7.962416018963426323e-01 3.483260729599731986e-01 -2.554881584961419261e-01 4.513135676456547785e-02 8.104016969223818423e-01
4.319977760314941406e-02 1.331700668357009283e-04 9.011427705301113811e-01 -1.799388670839604298e+00 9.222182891354093609e-03 5.439207730486053660e-02 2.570662494440953058e-02 4.248491005543073018e-01 1.349598766912425640e+00 4.019803026366270959e-01 -1.026551993972205201e+00 8.130372853915376341e-01 3.961891949104906496e-01 -1.403867950192250191e-02 -9.975351677905419656e-03 8.963609434058356085e-01
5.182194709777832031e-02 2.293448391623733565e-04 9.016617576990990646e-01 -1.799153283724060914e+00 1.323999489185786679e-02 6.612247424861633638e-02 2.879025528376554996e-02 5.076673572679079038e-01 1.370349271306436689e+00 3.116136051451393052e-01 -9.971567271866585980e-01 8.311967489374232354e-01 4.501526585710133865e-01 -1.299201049372236128e-01 3.927865148885861801e-02 8.259049359501222654e-01
5.816006660461425781e-02 3.238556811921788447e-04 9.021084314823831773e-01 -1.798965016922565496e+00 1.664861565162269533e-02 7.484344920334755347e-02 3.054569113533068050e-02 5.678695581344421761e-01 1.380913640977897705e+00 2.418153728813806358e-01 -9.732586144385803051e-01 8.408272025478911171e-01 4.793603282232005158e-01 -1.707034071900805916e-01 2.498821286996355528e-03 8.900442583369009286e-01
6.445550918579101562e-02 4.404396616689454261e-04 9.026073022271079438e-01 -1.798768363087698496e+00 2.041207036785512921e-02 8.355971766646240473e-02 3.184058594844078882e-02 6.270201681292048024e-01 1.387434265104058539e+00 1.698920663813313636e-01 -9.481325621480057864e-01 8.479785435369672220e-01 5.001687764288447191e-01 -1.811205016950772073e-01 7.311471730804613989e-02 8.543603107181781953e-01
