2.092361450195312500e-03 1.750574734106129051e-08 9.000026070022797420e-01 -1.799998281015572354e+00 2.259293276373679381e-05 2.399926255931205624e-03 1.575393074097250707e-03 2.075993160419625089e-02 1.153718654363452112e+00 7.465500316998362473e-01 -1.178613826290461075e+00 5.967424057469966625e-01 -1.047519750056958160e-01 -1.254430010235225268e+00 7.647978984094303545e-01 6.105314186096010287e-01
4.184722900390625000e-03 1.290466412572100236e-07 9.000102571881651858e-01 -1.799993302355730851e+00 8.853605079574055963e-05 4.828832889700310736e-03 3.122705415647210152e-03 4.151719579046654618e-02 1.167411903929575168e+00 7.328855428052594156e-01 -1.177639404259534395e+00 6.068547903663544796e-01 -6.935602230110382571e-02 -1.254225488427494373e+00 7.725436294638643453e-01 6.154720752247411220e-01
6.431579589843750000e-03 4.627874522457760844e-07 9.000242678079661829e-01 -1.799984326473144103e+00 2.085488254006928588e-04 7.469034819725237605e-03 4.751279306134924448e-03 6.380106001325361320e-02 1.181679630817286775e+00 7.177046623082735666e-01 -1.176190937828643701e+00 6.177288325759769938e-01 -3.226894173102269614e-02 -1.011503728438986283e+00 6.406953398473181904e-01 7.128310454584603217e-01
8.677005767822265625e-03 1.119716288691160732e-06 9.000441602508695293e-01 -1.799971784546138487e+00 3.778881205438347859e-04 1.013868188194447933e-02 6.344568526291254583e-03 8.606156274507124893e-02 1.195496414565742294e+00 7.020296661476994604e-01 -1.174339670187011242e+00 6.285489453459116582e-01 3.781008106949436051e-03 -1.010956294823369905e+00 6.498978276081767147e-01 7.183634287392662854e-01
1.080393791198730469e-02 2.137211776286452562e-06 9.000684778996976831e-01 -1.799956690727359643e+00 5.836760320333885151e-04 1.269517622195102773e-02 7.821307231513972488e-03 1.071361380324749868e-01 1.208175036544379743e+00 6.867243225178144561e-01 -1.172215278473708322e+00 6.386987355066597871e-01 3.692837241350784006e-02 -7.105302951093404040e-01 4.348530621390622741e-01 6.873030492314592399e-01
1.286292076110839844e-02 3.581570628795795829e-06 9.000971983777265040e-01 -1.799939135097526011e+00 8.253568253732502863e-04 1.519515050123778147e-02 9.219572191132249447e-03 1.275244100176295692e-01 1.220063055932373297e+00 6.714846947147047329e-01 -1.169811910701681779e+00 6.483811868653638344e-01 6.802664507453019815e-02 -9.498802783338666789e-01 4.796820018895479043e-01 7.046832575155592693e-01
1.492094993591308594e-02 5.565363620308806047e-06 9.001310700263499553e-01 -1.799918745632250960e+00 1.108825087794672488e-03 1.771801159398352088e-02 1.058543251352046105e-02 1.478879156490736646e-01 1.231562446580900749e+00 6.558393373780716518e-01 -1.167067683098445219e+00 6.578714290335569981e-01 9.808923748506538642e-02 -5.361677841861818283e-01 4.202495295643943751e-01 8.070608057331092322e-01
1.697969436645507812e-02 8.176237045514062792e-06 9.001701682746278133e-01 -1.799895572319245352e+00 1.434271328258636836e-03 2.026501218833788587e-02 1.191915654421196909e-02 1.682407265644570715e-01 1.242680200611883556e+00 6.397807950639183838e-01 -1.163981067350891907e+00 6.671339604605193152e-01 1.271051421952029137e-01 -4.769014889401679280e-01 1.697276356319081803e-01 7.144516396983957573e-01
1.919794082641601562e-02 1.178532110586912977e-05 9.002181633323842469e-01 -1.799867584588106029e+00 1.831581903966093047e-03 2.303437880226217108e-02 1.331890723977389307e-02 1.901477959213909996e-01 1.254226707108315741e+00 6.220294818068775600e-01 -1.160275629430951083e+00 6.768119510391414906e-01 1.571588273988473172e-01 -6.593385917936001039e-01 4.363390294799530111e-01 7.263961934610544402e-01
2.125597000122070312e-02 1.596885634965403698e-05 9.002682154933790981e-01 -1.799838876273917032e+00 2.243676037089063161e-03 2.562622218278476707e-02 1.458186740666784879e-02 2.104488861457633198e-01 1.264533175430556211e+00 6.051475093434751651e-01 -1.156484823596433120e+00 6.854716761182758633e-01 1.838905229847412615e-01 -7.101701981031972588e-01 3.995207280213699530e-01 7.440396470313195287e-01
