3.298044204711914062e-03 3.214732557535171509e-02 8.845117092132568359e-01 -1.830419421195983887e+00 -1.782740950584411621e-01 8.526152372360229492e-02 2.770157158374786377e-01 -4.701409978308025650e+00 1.175352494577006546e+01 1.594391720896601505e+01 -1.410082101821899414e+00 7.916250228881835938e-01 9.008857607841491699e-01
8.487939834594726562e-03 3.102705627679824829e-02 8.846025466918945312e-01 -1.829977035522460938e+00 -4.960670471191406250e-01 1.085146665573120117e-01 3.316100239753723145e-01 -6.123301405733186442e+01 4.480464443219404735e+00 1.051934605843439918e+01 -1.583250045776367188e+00 1.063746094703674316e+00 6.163955330848693848e-01
1.164007186889648438e-02 2.936179190874099731e-02 8.854805827140808105e-01 -1.828318357467651367e+00 -3.332950472831726074e-01 1.433943808078765869e-01 1.779370903968811035e-01 5.163869979577944491e+01 1.106543567052416677e+01 -4.875206111489297456e+01 -2.078015804290771484e+00 1.063746094703674316e+00 9.008857607841491699e-01
1.679730415344238281e-02 2.839291840791702271e-02 8.858742117881774902e-01 -1.827639102935791016e+00 -2.829132378101348877e-01 1.511454284191131592e-01 1.678270399570465088e-01 9.769156534603116171e+00 1.502947159169710112e+00 -1.960363598539133667e+00 -1.904847741127014160e+00 9.647929668426513672e-01 1.043130874633789062e+00
2.099108695983886719e-02 2.666709572076797485e-02 8.863283991813659668e-01 -1.827149391174316406e+00 -3.449216187000274658e-01 1.627719998359680176e-01 1.294087916612625122e-01 -1.478578737919272257e+01 2.772335133598635704e+00 -9.160762507106310792e+00 -1.607988357543945312e+00 9.400547146797180176e-01 1.090545892715454102e+00
2.521967887878417969e-02 2.506238967180252075e-02 8.871761560440063477e-01 -1.826328039169311523e+00 -3.914279043674468994e-01 1.937761902809143066e-01 1.597389876842498779e-01 -1.099805480378890366e+01 7.332036535859269399e+00 7.172646735453315436e+00 -1.583250045776367188e+00 7.916250228881835938e-01 1.090545892715454102e+00
2.936387062072753906e-02 2.403295785188674927e-02 8.879633545875549316e-01 -1.825648665428161621e+00 -3.720502853393554688e-01 2.209048718214035034e-01 1.556949466466903687e-01 4.675850017259233660e+00 6.546193619836612854e+00 -9.758334771602807933e-01 -1.410082101821899414e+00 7.916250228881835938e-01 1.232791066169738770e+00
3.355646133422851562e-02 2.279157191514968872e-02 8.885083794593811035e-01 -1.825206398963928223e+00 -4.495607614517211914e-01 2.131538093090057373e-01 1.152547150850296021e-01 -1.848748933750355405e+01 -1.848752487915837461e+00 -9.645642593119134744e+00 -1.261652350425720215e+00 7.668867111206054688e-01 1.327621102333068848e+00
3.778433799743652344e-02 2.039965242147445679e-02 8.894166946411132812e-01 -1.824590325355529785e+00 -3.294195234775543213e-01 1.976517289876937866e-01 1.354748457670211792e-01 2.841644814752157089e+01 -3.666634946145604257e+00 4.782573450628770928e+00 -1.261652350425720215e+00 7.668867111206054688e-01 1.327621102333068848e+00
4.288864135742187500e-02 1.937020570039749146e-02 8.903855681419372559e-01 -1.823926806449890137e+00 -3.526726663112640381e-01 2.402824759483337402e-01 1.132326945662498474e-01 -4.555595777476762365e+00 8.351922672707740247e+00 -4.357529251716568020e+00 -1.162699222564697266e+00 7.421484589576721191e-01 1.422451257705688477e+00
