0.000000000000000000e+00 0.000000000000000000e+00 9.000000000000000222e-01 -1.800000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.139643751552810835e+00 7.597625010352073716e-01 -6.426655422371373660e+00 3.491418334883995001e-01 -6.454745515250803756e-02
2.000000000000000042e-03 1.322926966450041787e-08 9.000022883248199879e-01 -1.799998488812912134e+00 1.984382944436756586e-05 2.292814507060706147e-03 1.506983411853979240e-03 1.984364181385491616e-02 1.153112770374901341e+00 7.471515409633052718e-01 -6.388491634248241624e+00 3.565887296461611178e-01 -1.954286496563140130e-02
4.000000000000000083e-03 1.058323560716021554e-07 9.000091889843295778e-01 -1.799993989157713914e+00 7.937306623213624462e-05 4.612218298231050492e-03 2.988330058070743939e-03 3.968503209960072553e-02 1.166232616095591812e+00 7.341264257838212570e-01 -6.350233634322047571e+00 3.640403631527039385e-01 2.460048204927280102e-02
6.000000000000000125e-03 3.571740699199413659e-07 9.000207544570814067e-01 -1.799986553133467337e+00 1.785809559331724510e-04 6.957510527956710551e-03 4.443215806316457538e-03 5.952191953468786989e-02 1.179000798399893135e+00 7.206913511294303909e-01 -6.311883981665673993e+00 3.714698293554367092e-01 6.778788702589390314e-02
8.000000000000000167e-03 8.466012106430291043e-07 9.000370358149929473e-01 -1.799976234479037318e+00 3.174562418491261523e-04 9.327985424388771096e-03 5.870825021710537536e-03 7.935205320766799963e-02 1.191414881365973955e+00 7.068506186599539109e-01 -6.273445251257396826e+00 3.788495044533184419e-01 1.099341231087132831e-01
1.000000000000000021e-02 1.653433562830115906e-06 9.000580827136021034e-01 -1.799963088555884827e+00 4.959831660409266384e-04 1.172293239851422697e-02 7.270350777907903100e-03 9.917318282370014837e-02 1.203472483808261773e+00 6.926086350864251173e-01 -6.234920039247342949e+00 3.861515808805573435e-01 1.509636963050796921e-01
1.200000000000000025e-02 2.856954895119210456e-06 9.000839433825433833e-01 -1.799947172330440326e+00 7.141414707679380382e-04 1.414163615396581489e-02 8.640995066206550931e-03 1.189830589100031588e-01 1.215171279613259658e+00 6.779699111728708649e-01 -6.196310970391585293e+00 3.933486211373612429e-01 1.908109253530137495e-01
1.400000000000000029e-02 4.536403962368064683e-06 9.001146646162430098e-01 -1.799928544356061977e+00 9.719064003368110393e-04 1.658337679749548668e-02 9.981969002637359339e-03 1.387794330212373528e-01 1.226508998068034817e+00 6.629390607160199345e-01 -6.157620707636086266e+00 4.004141066053328313e-01 2.294198552354294596e-01
1.600000000000000033e-02 6.770965511950167668e-06 9.001502917648365187e-01 -1.799907264754579073e+00 1.269248703362462405e-03 1.904742995009837958e-02 1.129249303299041315e-02 1.585600579447965230e-01 1.237483424181340608e+00 6.475207995031360131e-01 -6.118851963823570550e+00 4.073229578009737173e-01 2.667440222259395144e-01
1.800000000000000211e-02 9.639761294963037502e-06 9.001908687253088459e-01 -1.799883395197431346e+00 1.606134635437976707e-03 2.153306685877062754e-02 1.257179713573640216e-02 1.783226879059936210e-01 1.248092398997327157e+00 6.317199442481976623e-01 -6.080007515484199487e+00 4.140520041566990717e-01 3.027460905331068597e-01
2.000000000000000042e-02 1.322184108320291800e-05 9.002364379328581245e-01 -1.799856998886400605e+00 1.982525962215955957e-03 2.403955450888795725e-02 1.381912102279797896e-02 1.980650787731211837e-01 1.258333819901798822e+00 6.155414115066232261e-01 -6.041090218655107869e+00 4.205803846261275680e-01 3.373973817701958477e-01
2.199999999999999872e-02 1.759617369270988904e-05 9.002870403524861898e-01 -1.799828140533946241e+00 2.398379962899554758e-03 2.656615573718909898e-02 1.503371433812961989e-02 2.177849882623701938e-01 1.268205640920982535e+00 5.989902165687727154e-01 -6.002103026653845319e+00 4.268898648700729659e-01 3.706773187159145833e-01
2.400000000000000050e-02 2.284163801469270356e-05 9.003427154708139035e-01 -1.799796886343143720e+00 2.853649434142635239e-03 2.911212934534884028e-02 1.621483685406378827e-02 2.374801761425878177e-01 1.277705873012766835e+00 5.820714723324481588e-01 -5.963049009706180570e+00 4.329650620477877854e-01 4.025728042802624307e-01
2.600000000000000228e-02 2.903701405467517879e-05 9.004035012881258515e-01 -1.799763303987233387e+00 3.348282694359881392e-03 3.167673021412643203e-02 1.736175866538081092e-02 2.571484044398579250e-01 1.286832584350371844e+00 5.647903881546099125e-01 -5.923931376298981810e+00 4.387935738082499038e-01 4.330775553994158922e-01
2.800000000000000058e-02 3.626097398067707053e-05 9.004694343106426357e-01 -1.799727462588783800e+00 3.882223588446001745e-03 3.425920941807372028e-02 1.847376038106155263e-02 2.767874376418852922e-01 1.295583900598414884e+00 5.471522686825501802e-01 -5.884753496094132785e+00 4.443660134480985624e-01 4.621914099113154650e-01
